US1NYER0166  42.6548  -78.7030  490.7 NY BOSTON 2.5 NE                               
US1NYER0177  42.9608  -78.6657  217.0 NY CLARENCE 3.8 SSW                            
US1NYER0178  42.8137  -78.7140  236.8 NY WEST SENECA 2.5 SE                          
US1NYER0185  42.9573  -78.8323  187.5 NY KENMORE 2.1 ESE                             
US1NYER0186  42.7228  -78.7345  350.2 NY ORCHARD PARK 2.9 SSE                        
US1NYER0189  42.7534  -78.8345  222.5 NY HAMBURG 2.0 N                               
US1NYES0001  44.3049  -73.9864  578.8 NY LAKE PLACID 1.5 N                           
US1NYES0004  44.2435  -73.8100  355.7 NY KEENE 1.3 SW                                
US1NYES0005  43.8086  -73.8189  416.7 NY SCHROON LAKE 3.5 SW                         
US1NYES0006  43.8335  -73.8978  459.3 NY OLMSTEDVILLE 4.6 NNE                        
US1NYES0007  44.4950  -73.4711  160.9 NY KEESEVILLE 0.8 SE                           
US1NYES0008  44.4256  -73.9314  524.3 NY BLOOMINGDALE 7.8 E                          
US1NYES0009  44.2154  -73.7510  599.2 NY KEENE VALLEY 2.5 NE                         
US1NYES0011  44.4120  -74.0676  518.2 NY VERMONTVILLE 2.8 S                          
US1NYFK0002  44.4952  -74.1184  517.6 NY ONCHIOTA 0.3 ENE                            
US1NYFK0007  44.4136  -74.1521  521.2 NY SARANAC LAKE 6.2 N                          
US1NYFK0009  44.4193  -74.1619  514.5 NY GABRIELS 1.3 SE                             
US1NYFL0007  43.0394  -74.1085  285.3 NY BROADALBIN 4.7 ESE                          
US1NYFL0008  43.0500  -74.3288  270.7 NY GLOVERSVILLE 0.9 E                          
US1NYFL0009  43.2303  -74.1722  266.7 NY NORTHVILLE 0.6 N                            
US1NYGN0001  43.1097  -78.3837  191.1 NY OAKFIELD 6.5 WNW                            
US1NYGN0006  42.9989  -78.0483  274.0 NY STAFFORD 1.8 NE                             
US1NYGN0009  42.9338  -78.1935  280.4 NY BATAVIA 4.5 S                               
US1NYGN0011  42.9985  -78.2057  275.5 NY BATAVIA 1.2 W                               
